0.049,-0.125333
0.0493333,-0.0836778
0.0496667,-0.0418757
0.05,8.20414e-10
0.0503333,0.0418757
0.0506667,0.0836778
0.051,0.125333
0.0513333,0.166769
0.0516667,0.207912
0.052,0.24869
0.0523333,0.289032
0.0526667,0.328867
0.053,0.368125
0.0533333,0.406737
0.0536667,0.444635
0.054,0.481754
0.0543333,0.518027
0.0546667,0.553392
0.055,0.587785
0.0553333,0.621148
0.0556667,0.653421
0.056,0.684547
0.0563333,0.714473
0.0566667,0.743145
0.057,0.770513
0.0573333,0.79653
0.0576667,0.821149
0.058,0.844328
0.0583333,0.866025
0.0586667,0.886204
0.059,0.904827
0.0593333,0.921863
0.0596667,0.937282
0.06,0.951057
0.0603333,0.963163
0.0606667,0.973579
0.061,0.982287
0.0613333,0.989272
0.0616667,0.994522
0.062,0.998027
0.0623333,0.999781
0.0626667,0.999781
0.063,0.998027
0.0633333,0.994522
0.0636667,0.989272
0.064,0.982287
0.0643333,0.973579
0.0646667,0.963163
0.065,0.951057
0.0653333,0.937282
0.0656667,0.921863
0.066,0.904827
0.0663333,0.886204
0.0666667,0.866025
0.067,0.844328
0.0673333,0.821149
0.0676667,0.79653
0.068,0.770513
0.0683333,0.743145
0.0686667,0.714473
0.069,0.684547
0.0693333,0.653421
0.0696667,0.621148
0.07,0.587785
0.0703333,0.553392
0.0706667,0.518027
0.071,0.481754
0.0713333,0.444635
0.0716667,0.406737
0.072,0.368125
0.0723333,0.328867
0.0726667,0.289032
0.073,0.24869
0.0733333,0.207912
0.0736667,0.166769
0.074,0.125333
0.0743333,0.0836778
0.0746667,0.0418757
0.075,-1.23062e-09
0.0753333,-0.0418757
0.0756667,-0.0836778
0.076,-0.125333
0.0763333,-0.166769
0.0766667,-0.207912
0.077,-0.24869
0.0773333,-0.289032
0.0776667,-0.328867
0.078,-0.368125
0.0783333,-0.406737
0.0786667,-0.444635
0.079,-0.481754
0.0793333,-0.518027
0.0796667,-0.553392
0.08,-0.587785
0.0803333,-0.621148
0.0806667,-0.653421
0.081,-0.684547
0.0813333,-0.714473
0.0816667,-0.743145
0.082,-0.770513
0.0823333,-0.79653
0.0826667,-0.821149
0.083,-0.844328
0.0833333,-0.866025
0.0836667,-0.886204
0.084,-0.904827
0.0843333,-0.921863
0.0846667,-0.937282
0.085,-0.951057
0.0853333,-0.963163
0.0856667,-0.973579
0.086,-0.982287
0.0863333,-0.989272
0.0866667,-0.994522
0.087,-0.998027
0.0873333,-0.999781
0.0876667,-0.999781
0.088,-0.998027
0.0883333,-0.994522
0.0886667,-0.989272
0.089,-0.982287
0.0893333,-0.973579
0.0896667,-0.963163
0.09,-0.951057
0.0903333,-0.937282
0.0906667,-0.921863
0.091,-0.904827
0.0913333,-0.886204
0.0916667,-0.866025
0.092,-0.844328
0.0923333,-0.821149
0.0926667,-0.79653
0.093,-0.770513
0.0933333,-0.743145
0.0936667,-0.714473
0.094,-0.684547
0.0943333,-0.653421
0.0946667,-0.621148
0.095,-0.587785
0.0953333,-0.553392
0.0956667,-0.518027
0.096,-0.481754
0.0963333,-0.444635
0.0966667,-0.406737
0.097,-0.368125
0.0973333,-0.328867
0.0976667,-0.289032
0.098,-0.24869
0.0983333,-0.207912
0.0986667,-0.166769
0.099,-0.125333
0.0993333,-0.0836778
0.0996667,-0.0418757
0.1,1.64083e-09
0.100333,0.0418757
0.100667,0.0836778
0.101,0.125333
0.101333,0.166769
0.101667,0.207912
0.102,0.24869
0.102333,0.289032
0.102667,0.328867
0.103,0.368125
0.103333,0.406737
0.103667,0.444635
0.104,0.481754
0.104333,0.518027
0.104667,0.553392
0.105,0.587785
0.105333,0.621148
0.105667,0.653421
0.106,0.684547
0.106333,0.714473
0.106667,0.743145
0.107,0.770513
0.107333,0.79653
0.107667,0.821149
0.108,0.844328
0.108333,0.866025
0.108667,0.886204
0.109,0.904827
0.109333,0.921863
0.109667,0.937282
0.11,0.951057
0.110333,0.963163
0.110667,0.973579
0.111,0.982287
0.111333,0.989272
0.111667,0.994522
0.112,0.998027
0.112333,0.999781
0.112667,0.999781
0.113,0.998027
0.113333,0.994522
0.113667,0.989272
0.114,0.982287
0.114333,0.973579
0.114667,0.963163
0.115,0.951057
0.115333,0.937282
0.115667,0.921863
0.116,0.904827
0.116333,0.886204
0.116667,0.866025
0.117,0.844328
0.117333,0.821149
0.117667,0.79653
0.118,0.770513
0.118333,0.743145
0.118667,0.714473
0.119,0.684547
0.119333,0.653421
0.119667,0.621148
0.12,0.587785
0.120333,0.553392
0.120667,0.518027
0.121,0.481754
0.121333,0.444635
0.121667,0.406737
0.122,0.368125
0.122333,0.328867
0.122667,0.289032
0.123,0.24869
0.123333,0.207912
0.123667,0.166769
0.124,0.125333
0.124333,0.0836778
0.124667,0.0418757
0.125,-2.05103e-09
0.125333,-0.0418757
0.125667,-0.0836778
0.126,-0.125333
0.126333,-0.166769
0.126667,-0.207912
0.127,-0.24869
0.127333,-0.289032
0.127667,-0.328867
0.128,-0.368125
0.128333,-0.406737
0.128667,-0.444635
0.129,-0.481754
0.129333,-0.518027
0.129667,-0.553392
0.13,-0.587785
0.130333,-0.621148
0.130667,-0.653421
0.131,-0.684547
0.131333,-0.714473
0.131667,-0.743145
0.132,-0.770513
0.132333,-0.79653
0.132667,-0.821149
0.133,-0.844328
0.133333,-0.866025
0.133667,-0.886204
0.134,-0.904827
0.134333,-0.921863
0.134667,-0.937282
0.135,-0.951057
0.135333,-0.963163
0.135667,-0.973579
0.136,-0.982287
0.136333,-0.989272
0.136667,-0.994522
0.137,-0.998027
0.137333,-0.999781
0.137667,-0.999781
0.138,-0.998027
0.138333,-0.994522
0.138667,-0.989272
0.139,-0.982287
0.139333,-0.973579
0.139667,-0.963163
0.14,-0.951057
0.140333,-0.937282
0.140667,-0.921863
0.141,-0.904827
0.141333,-0.886204
0.141667,-0.866025
0.142,-0.844328
0.142333,-0.821149
0.142667,-0.79653
0.143,-0.770513
0.143333,-0.743145
0.143667,-0.714473
0.144,-0.684547
0.144333,-0.653421
0.144667,-0.621148
0.145,-0.587785
0.145333,-0.553392
0.145667,-0.518027
0.146,-0.481754
0.146333,-0.444635
0.146667,-0.406737
0.147,-0.368125
0.147333,-0.328867
0.147667,-0.289032
0.148,-0.24869
0.148333,-0.207912
0.148667,-0.166769
0.149,-0.125333
0.149333,-0.0836778
0.149667,-0.0418757
0.15,2.46124e-09
0.150333,0.0418757
0.150667,0.0836778
0.151,0.125333
0.151333,0.166769
0.151667,0.207912
0.152,0.24869
0.152333,0.289032
0.152667,0.328867
0.153,0.368125
0.153333,0.406737
0.153667,0.444635
0.154,0.481754
0.154333,0.518027
0.154667,0.553392
0.155,0.587785
0.155333,0.621148
0.155667,0.653421
0.156,0.684547
0.156333,0.714473
0.156667,0.743145
0.157,0.770513
0.157333,0.79653
0.157667,0.821149
0.158,0.844328
0.158333,0.866025
0.158667,0.886204
0.159,0.904827
0.159333,0.921863
0.159667,0.937282
0.16,0.951057
0.160333,0.963163
0.160667,0.973579
0.161,0.982287
0.161333,0.989272
0.161667,0.994522
0.162,0.998027
0.162333,0.999781
0.162667,0.999781
0.163,0.998027
0.163333,0.994522
0.163667,0.989272
0.164,0.982287
0.164333,0.973579
0.164667,0.963163
0.165,0.951057
0.165333,0.937282
0.165667,0.921863
0.166,0.904827
0.166333,0.886204
0.166667,0.866025
0.167,0.844328
0.167333,0.821149
0.167667,0.79653
0.168,0.770513
0.168333,0.743145
0.168667,0.714473
0.169,0.684547
0.169333,0.653421
0.169667,0.621148
0.17,0.587785
0.170333,0.553392
0.170667,0.518027
0.171,0.481754
0.171333,0.444635
0.171667,0.406737
0.172,0.368125
0.172333,0.328867
0.172667,0.289032
0.173,0.24869
0.173333,0.207912
0.173667,0.166769
0.174,0.125333
0.174333,0.0836778
0.174667,0.0418757
0.175,-2.87145e-09
0.175333,-0.0418757
0.175667,-0.0836778
0.176,-0.125333
0.176333,-0.166769
0.176667,-0.207912
0.177,-0.24869
0.177333,-0.289032
0.177667,-0.328867
0.178,-0.368125
0.178333,-0.406737
0.178667,-0.444635
0.179,-0.481754
0.179333,-0.518027
0.179667,-0.553392
0.18,-0.587785
0.180333,-0.621148
0.180667,-0.653421
0.181,-0.684547
0.181333,-0.714473
0.181667,-0.743145
0.182,-0.770513
0.182333,-0.79653
0.182667,-0.821149
0.183,-0.844328
0.183333,-0.866025
0.183667,-0.886204
0.184,-0.904827
0.184333,-0.921863
0.184667,-0.937282
0.185,-0.951057
0.185333,-0.963163
0.185667,-0.973579
0.186,-0.982287
0.186333,-0.989272
0.186667,-0.994522
0.187,-0.998027
0.187333,-0.999781
0.187667,-0.999781
0.188,-0.998027
0.188333,-0.994522
0.188667,-0.989272
0.189,-0.982287
0.189333,-0.973579
0.189667,-0.963163
0.19,-0.951057
0.190333,-0.937282
0.190667,-0.921863
0.191,-0.904827
0.191333,-0.886204
0.191667,-0.866025
0.192,-0.844328
0.192333,-0.821149
0.192667,-0.79653
0.193,-0.770513
0.193333,-0.743145
0.193667,-0.714473
0.194,-0.684547
0.194333,-0.653421
0.194667,-0.621148
0.195,-0.587785
0.195333,-0.553392
0.195667,-0.518027
0.196,-0.481754
0.196333,-0.444635
0.196667,-0.406737
0.197,-0.368125
0.197333,-0.328867
0.197667,-0.289032
0.198,-0.24869
0.198333,-0.207912
0.198667,-0.166769
0.199,-0.125333
0.199333,-0.0836778
0.199667,-0.0418757
0.2,3.28165e-09
0.200333,0.0418757
0.200667,0.0836778
0.201,0.125333
0.201333,0.166769
0.201667,0.207912
0.202,0.24869
0.202333,0.289032
0.202667,0.328867
0.203,0.368125
0.203333,0.406737
0.203667,0.444635
0.204,0.481754
0.204333,0.518027
0.204667,0.553392
0.205,0.587785
0.205333,0.621148
0.205667,0.653421
0.206,0.684547
0.206333,0.714473
0.206667,0.743145
0.207,0.770513
0.207333,0.79653
0.207667,0.821149
0.208,0.844328
0.208333,0.866025
0.208667,0.886204
0.209,0.904827
0.209333,0.921863
0.209667,0.937282
0.21,0.951057
0.210333,0.963163
0.210667,0.973579
0.211,0.982287
0.211333,0.989272
0.211667,0.994522
0.212,0.998027
0.212333,0.999781
0.212667,0.999781
0.213,0.998027
0.213333,0.994522
0.213667,0.989272
0.214,0.982287
0.214333,0.973579
0.214667,0.963163
0.215,0.951057
0.215333,0.937282
0.215667,0.921863
0.216,0.904827
0.216333,0.886204
0.216667,0.866025
0.217,0.844328
0.217333,0.821149
0.217667,0.79653
0.218,0.770513
0.218333,0.743145
0.218667,0.714473
0.219,0.684547
0.219333,0.653421
0.219667,0.621148
0.22,0.587785
0.220333,0.553392
0.220667,0.518027
0.221,0.481754
0.221333,0.444635
0.221667,0.406737
0.222,0.368125
0.222333,0.328867
0.222667,0.289032
0.223,0.24869
0.223333,0.207912
0.223667,0.166769
0.224,0.125333
0.224333,0.0836778
0.224667,0.0418757
0.225,-3.69186e-09
0.225333,-0.0418757
0.225667,-0.0836778
0.226,-0.125333
0.226333,-0.166769
0.226667,-0.207912
0.227,-0.24869
0.227333,-0.289032
0.227667,-0.328867
0.228,-0.368125
0.228333,-0.406737
0.228667,-0.444635
0.229,-0.481754
0.229333,-0.518027
0.229667,-0.553392
0.23,-0.587785
0.230333,-0.621148
0.230667,-0.653421
0.231,-0.684547
0.231333,-0.714473
0.231667,-0.743145
0.232,-0.770513
0.232333,-0.79653
0.232667,-0.821149
0.233,-0.844328
0.233333,-0.866025
0.233667,-0.886204
0.234,-0.904827
0.234333,-0.921863
0.234667,-0.937282
0.235,-0.951057
0.235333,-0.963163
0.235667,-0.973579
0.236,-0.982287
0.236333,-0.989272
0.236667,-0.994522
0.237,-0.998027
0.237333,-0.999781
0.237667,-0.999781
0.238,-0.998027
0.238333,-0.994522
0.238667,-0.989272
0.239,-0.982287
0.239333,-0.973579
0.239667,-0.963163
0.24,-0.951057
0.240333,-0.937282
0.240667,-0.921863
0.241,-0.904827
0.241333,-0.886204
0.241667,-0.866025
0.242,-0.844328
0.242333,-0.821149
0.242667,-0.79653
0.243,-0.770513
0.243333,-0.743145
0.243667,-0.714473
0.244,-0.684547
0.244333,-0.653421
0.244667,-0.621148
0.245,-0.587785
0.245333,-0.553392
0.245667,-0.518027
0.246,-0.481754
0.246333,-0.444635
0.246667,-0.406737
0.247,-0.368125
0.247333,-0.328867
0.247667,-0.289032
0.248,-0.24869
0.248333,-0.207912
0.248667,-0.166769
0.249,-0.125333
0.249333,-0.0836778
0.249667,-0.0418756
0.25,4.10207e-09
0.250333,0.0418757
0.250667,0.0836778
0.251,0.125333
0.251333,0.166769
0.251667,0.207912
0.252,0.24869
0.252333,0.289032
0.252667,0.328867
0.253,0.368125
0.253333,0.406737
0.253667,0.444635
0.254,0.481754
0.254333,0.518027
0.254667,0.553392
0.255,0.587785
0.255333,0.621148
0.255667,0.653421
0.256,0.684547
0.256333,0.714473
0.256667,0.743145
0.257,0.770513
0.257333,0.79653
0.257667,0.821149
0.258,0.844328
0.258333,0.866025
0.258667,0.886204
0.259,0.904827
0.259333,0.921863
0.259667,0.937282
0.26,0.951057
0.260333,0.963163
0.260667,0.973579
0.261,0.982287
0.261333,0.989272
0.261667,0.994522
0.262,0.998027
0.262333,0.999781
0.262667,0.999781
0.263,0.998027
0.263333,0.994522
0.263667,0.989272
0.264,0.982287
0.264333,0.973579
0.264667,0.963163
0.265,0.951057
0.265333,0.937282
0.265667,0.921863
0.266,0.904827
0.266333,0.886204
0.266667,0.866025
0.267,0.844328
0.267333,0.821149
0.267667,0.79653
0.268,0.770513
0.268333,0.743145
0.268667,0.714473
0.269,0.684547
0.269333,0.653421
0.269667,0.621148
0.27,0.587785
0.270333,0.553392
0.270667,0.518027
0.271,0.481754
0.271333,0.444635
0.271667,0.406737
0.272,0.368125
0.272333,0.328867
0.272667,0.289032
0.273,0.24869
0.273333,0.207912
0.273667,0.166769
0.274,0.125333
0.274333,0.0836778
0.274667,0.0418756
0.275,-4.51228e-09
0.275333,-0.0418757
0.275667,-0.0836778
0.276,-0.125333
0.276333,-0.166769
0.276667,-0.207912
0.277,-0.24869
0.277333,-0.289032
0.277667,-0.328867
0.278,-0.368125
0.278333,-0.406737
0.278667,-0.444635
0.279,-0.481754
0.279333,-0.518027
0.279667,-0.553392
0.28,-0.587785
0.280333,-0.621148
0.280667,-0.653421
0.281,-0.684547
0.281333,-0.714473
0.281667,-0.743145
0.282,-0.770513
0.282333,-0.79653
0.282667,-0.821149
0.283,-0.844328
0.283333,-0.866025
0.283667,-0.886204
0.284,-0.904827
0.284333,-0.921863
0.284667,-0.937282
0.285,-0.951057
0.285333,-0.963163
0.285667,-0.973579
0.286,-0.982287
0.286333,-0.989272
0.286667,-0.994522
0.287,-0.998027
0.287333,-0.999781
0.287667,-0.999781
0.288,-0.998027
0.288333,-0.994522
0.288667,-0.989272
0.289,-0.982287
0.289333,-0.973579
0.289667,-0.963163
0.29,-0.951057
0.290333,-0.937282
0.290667,-0.921863
0.291,-0.904827
0.291333,-0.886204
0.291667,-0.866025
0.292,-0.844328
0.292333,-0.821149
0.292667,-0.79653
0.293,-0.770513
0.293333,-0.743145
0.293667,-0.714473
0.294,-0.684547
0.294333,-0.653421
0.294667,-0.621148
0.295,-0.587785
0.295333,-0.553392
0.295667,-0.518027
0.296,-0.481754
0.296333,-0.444635
0.296667,-0.406737
0.297,-0.368125
0.297333,-0.328867
0.297667,-0.289032
0.298,-0.24869
0.298333,-0.207912
0.298667,-0.166769
0.299,-0.125333
0.299333,-0.0836778
0.299667,-0.0418756
0.3,4.92248e-09
0.300333,0.0418757
0.300667,0.0836778
0.301,0.125333
0.301333,0.166769
0.301667,0.207912
0.302,0.24869
0.302333,0.289032
0.302667,0.328867
0.303,0.368125
0.303333,0.406737
0.303667,0.444635
0.304,0.481754
0.304333,0.518027
0.304667,0.553392
0.305,0.587785
0.305333,0.621148
0.305667,0.653421
0.306,0.684547
0.306333,0.714473
0.306667,0.743145
0.307,0.770513
0.307333,0.79653
0.307667,0.821149
0.308,0.844328
0.308333,0.866025
0.308667,0.886204
0.309,0.904827
0.309333,0.921863
0.309667,0.937282
0.31,0.951057
0.310333,0.963163
0.310667,0.973579
0.311,0.982287
0.311333,0.989272
0.311667,0.994522
0.312,0.998027
0.312333,0.999781
0.312667,0.999781
0.313,0.998027
0.313333,0.994522
0.313667,0.989272
0.314,0.982287
0.314333,0.973579
0.314667,0.963163
0.315,0.951057
0.315333,0.937282
0.315667,0.921863
0.316,0.904827
0.316333,0.886204
0.316667,0.866025
0.317,0.844328
0.317333,0.821149
0.317667,0.79653
0.318,0.770513
0.318333,0.743145
0.318667,0.714473
0.319,0.684547
0.319333,0.653421
0.319667,0.621148
0.32,0.587785
0.320333,0.553392
0.320667,0.518027
0.321,0.481754
0.321333,0.444635
0.321667,0.406737
0.322,0.368125
0.322333,0.328867
0.322667,0.289032
0.323,0.24869
0.323333,0.207912
0.323667,0.166769
0.324,0.125333
0.324333,0.0836778
0.324667,0.0418756
0.325,-5.33269e-09
0.325333,-0.0418757
0.325667,-0.0836778
0.326,-0.125333
0.326333,-0.166769
0.326667,-0.207912
0.327,-0.24869
0.327333,-0.289032
0.327667,-0.328867
0.328,-0.368125
0.328333,-0.406737
0.328667,-0.444635
0.329,-0.481754
0.329333,-0.518027
0.329667,-0.553392
0.33,-0.587785
0.330333,-0.621148
0.330667,-0.653421
0.331,-0.684547
0.331333,-0.714473
0.331667,-0.743145
0.332,-0.770513
0.332333,-0.79653
0.332667,-0.821149
0.333,-0.844328
0.333333,-0.866025
0.333667,-0.886204
0.334,-0.904827
0.334333,-0.921863
0.334667,-0.937282
0.335,-0.951057
0.335333,-0.963163
0.335667,-0.973579
0.336,-0.982287
0.336333,-0.989272
0.336667,-0.994522
0.337,-0.998027
0.337333,-0.999781
0.337667,-0.999781
0.338,-0.998027
0.338333,-0.994522
0.338667,-0.989272
0.339,-0.982287
0.339333,-0.973579
0.339667,-0.963163
0.34,-0.951057
0.340333,-0.937282
0.340667,-0.921863
0.341,-0.904827
0.341333,-0.886204
0.341667,-0.866025
0.342,-0.844328
0.342333,-0.821149
0.342667,-0.79653
0.343,-0.770513
0.343333,-0.743145
0.343667,-0.714473
0.344,-0.684547
0.344333,-0.653421
0.344667,-0.621148
0.345,-0.587785
0.345333,-0.553392
0.345667,-0.518027
0.346,-0.481754
0.346333,-0.444635
0.346667,-0.406737
0.347,-0.368125
0.347333,-0.328867
0.347667,-0.289032
0.348,-0.24869
0.348333,-0.207912
0.348667,-0.166769
0.349,-0.125333
0.349333,-0.0836778
0.349667,-0.0418756
0.35,5.7429e-09
0.350333,0.0418757
0.350667,0.0836778
0.351,0.125333
0.351333,0.166769
0.351667,0.207912
0.352,0.24869
0.352333,0.289032
0.352667,0.328867
0.353,0.368125
0.353333,0.406737
0.353667,0.444635
0.354,0.481754
0.354333,0.518027
0.354667,0.553392
0.355,0.587785
0.355333,0.621148
0.355667,0.653421
0.356,0.684547
0.356333,0.714473
0.356667,0.743145
0.357,0.770513
0.357333,0.79653
0.357667,0.821149
0.358,0.844328
0.358333,0.866025
0.358667,0.886204
0.359,0.904827
0.359333,0.921863
0.359667,0.937282
0.36,0.951057
0.360333,0.963163
0.360667,0.973579
0.361,0.982287
0.361333,0.989272
0.361667,0.994522
0.362,0.998027
0.362333,0.999781
0.362667,0.999781
0.363,0.998027
0.363333,0.994522
0.363667,0.989272
0.364,0.982287
0.364333,0.973579
0.364667,0.963163
0.365,0.951057
0.365333,0.937282
0.365667,0.921863
0.366,0.904827
0.366333,0.886204
0.366667,0.866025
0.367,0.844328
0.367333,0.821149
0.367667,0.79653
0.368,0.770513
0.368333,0.743145
0.368667,0.714473
0.369,0.684547
0.369333,0.653421
0.369667,0.621148
0.37,0.587785
0.370333,0.553392
0.370667,0.518027
0.371,0.481754
0.371333,0.444635
0.371667,0.406737
0.372,0.368125
0.372333,0.328867
0.372667,0.289032
0.373,0.24869
0.373333,0.207912
0.373667,0.166769
0.374,0.125333
0.374333,0.0836778
0.374667,0.0418756
0.375,-6.1531e-09
0.375333,-0.0418757
0.375667,-0.0836778
0.376,-0.125333
0.376333,-0.166769
0.376667,-0.207912
0.377,-0.24869
0.377333,-0.289032
0.377667,-0.328867
0.378,-0.368125
0.378333,-0.406737
0.378667,-0.444635
0.379,-0.481754
0.379333,-0.518027
0.379667,-0.553392
0.38,-0.587785
0.380333,-0.621148
0.380667,-0.653421
0.381,-0.684547
0.381333,-0.714473
0.381667,-0.743145
0.382,-0.770513
0.382333,-0.79653
0.382667,-0.821149
0.383,-0.844328
0.383333,-0.866025
0.383667,-0.886204
0.384,-0.904827
0.384333,-0.921863
0.384667,-0.937282
0.385,-0.951057
0.385333,-0.963163
0.385667,-0.973579
0.386,-0.982287
0.386333,-0.989272
0.386667,-0.994522
0.387,-0.998027
0.387333,-0.999781
0.387667,-0.999781
0.388,-0.998027
0.388333,-0.994522
0.388667,-0.989272
0.389,-0.982287
0.389333,-0.973579
0.389667,-0.963163
0.39,-0.951057
0.390333,-0.937282
0.390667,-0.921863
0.391,-0.904827
0.391333,-0.886204
0.391667,-0.866025
0.392,-0.844328
0.392333,-0.821149
0.392667,-0.79653
0.393,-0.770513
0.393333,-0.743145
0.393667,-0.714473
0.394,-0.684547
0.394333,-0.653421
0.394667,-0.621148
0.395,-0.587785
0.395333,-0.553392
0.395667,-0.518027
0.396,-0.481754
0.396333,-0.444635
0.396667,-0.406737
0.397,-0.368125
0.397333,-0.328867
0.397667,-0.289032
0.398,-0.24869
0.398333,-0.207912
0.398667,-0.166769
0.399,-0.125333
0.399333,-0.0836778
0.399667,-0.0418756
0.4,6.56331e-09
0.400333,0.0418757
0.400667,0.0836778
0.401,0.125333
0.401333,0.166769
0.401667,0.207912
0.402,0.24869
0.402333,0.289032
0.402667,0.328867
0.403,0.368125
0.403333,0.406737
0.403667,0.444635
0.404,0.481754
0.404333,0.518027
0.404667,0.553392
0.405,0.587785
0.405333,0.621148
0.405667,0.653421
0.406,0.684547
0.406333,0.714473
0.406667,0.743145
0.407,0.770513
0.407333,0.79653
0.407667,0.821149
0.408,0.844328
0.408333,0.866025
0.408667,0.886204
0.409,0.904827
0.409333,0.921863
0.409667,0.937282
0.41,0.951057
0.410333,0.963163
0.410667,0.973579
0.411,0.982287
0.411333,0.989272
0.411667,0.994522
0.412,0.998027
0.412333,0.999781
0.412667,0.999781
0.413,0.998027
0.413333,0.994522
0.413667,0.989272
0.414,0.982287
0.414333,0.973579
0.414667,0.963163
0.415,0.951057
0.415333,0.937282
0.415667,0.921863
0.416,0.904827
0.416333,0.886204
0.416667,0.866025
0.417,0.844328
0.417333,0.821149
0.417667,0.79653
0.418,0.770513
0.418333,0.743145
0.418667,0.714473
0.419,0.684547
0.419333,0.653421
0.419667,0.621148
0.42,0.587785
0.420333,0.553392
0.420667,0.518027
0.421,0.481754
0.421333,0.444635
0.421667,0.406737
0.422,0.368125
0.422333,0.328867
0.422667,0.289032
0.423,0.24869
0.423333,0.207912
0.423667,0.166769
0.424,0.125333
0.424333,0.0836778
0.424667,0.0418756
0.425,-6.97352e-09
0.425333,-0.0418757
0.425667,-0.0836779
0.426,-0.125333
0.426333,-0.166769
0.426667,-0.207912
0.427,-0.24869
0.427333,-0.289032
0.427667,-0.328867
0.428,-0.368125
0.428333,-0.406737
0.428667,-0.444635
0.429,-0.481754
0.429333,-0.518027
0.429667,-0.553392
0.43,-0.587785
0.430333,-0.621148
0.430667,-0.653421
0.431,-0.684547
0.431333,-0.714473
0.431667,-0.743145
0.432,-0.770513
0.432333,-0.79653
0.432667,-0.821149
0.433,-0.844328
0.433333,-0.866025
0.433667,-0.886204
0.434,-0.904827
0.434333,-0.921863
0.434667,-0.937282
0.435,-0.951057
0.435333,-0.963163
0.435667,-0.973579
0.436,-0.982287
0.436333,-0.989272
0.436667,-0.994522
0.437,-0.998027
0.437333,-0.999781
0.437667,-0.999781
0.438,-0.998027
0.438333,-0.994522
0.438667,-0.989272
0.439,-0.982287
0.439333,-0.973579
0.439667,-0.963163
0.44,-0.951057
0.440333,-0.937282
0.440667,-0.921863
0.441,-0.904827
0.441333,-0.886204
0.441667,-0.866025
0.442,-0.844328
0.442333,-0.821149
0.442667,-0.79653
0.443,-0.770513
0.443333,-0.743145
0.443667,-0.714473
0.444,-0.684547
0.444333,-0.653421
0.444667,-0.621148
0.445,-0.587785
0.445333,-0.553392
0.445667,-0.518027
0.446,-0.481754
0.446333,-0.444635
0.446667,-0.406737
0.447,-0.368125
0.447333,-0.328867
0.447667,-0.289032
0.448,-0.24869
0.448333,-0.207912
